Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
19,MFICL,MidCap Financial Investment Corporation 8.00% Notes due 2028,XNAS,Other,Unknown,0.23650437044353145,0.10669961363804036,0.0,0.11448245130076816,0.012333783251695613,0.002988522253027307,0.437863386347902,0.38107004870728695,0.0,0.14482451300768154,SHORT,25.110000610351562,2025-12-26 05:00:00,2025-12-28
20,OXLCL,Oxford Lane Capital Corp. 6.75% Notes due 2031,XNAS,Other,Unknown,0.2289417302931649,0.049219376995166327,0.0,0.15214695496631048,0.020887417546705353,0.006687980784982754,0.3270596147045212,0.17578348926845114,0.0,0.5214695496631047,NEUTRAL,24.020000457763672,2025-12-26 05:00:00,2025-12-28
21,GAINN,Gladstone Investment Corporation 5.00% Notes Due 2026,XNAS,Other,Unknown,0.2245383088820691,0.09595923827796082,0.0,0.10929041137788653,0.013438272514221264,0.005850386712000489,0.4207690126886702,0.3427115652784315,0.0,0.09290411377886527,LONG,25.200000762939453,2025-12-26 05:00:00,2025-12-28
22,GECCG,Great Elm Capital Corp. 7.75% Notes Due 2030,XNAS,Other,Unknown,0.21539840888886097,0.09074618813530652,0.0,0.10136829184860253,0.01613003215702737,0.007153896747924526,0.40771201269837276,0.3240935290546661,0.0,0.013682918486025314,SHORT,25.049999237060547,2025-12-26 05:00:00,2025-12-28
23,RWAYL,Runway Growth Finance Corp. 7.50% Notes due 2027,XNAS,Other,Unknown,0.21158992521574896,0.07298772057149006,0.0,0.12284317954839587,0.009720081354532152,0.00603894374133091,0.40227132173678415,0.2606704306124645,0.0,0.22843179548395867,LONG,25.239999771118164,2025-12-26 05:00:00,2025-12-28
24,OXLCG,Oxford Lane Capital Corp. 7.95% Notes due 2032,XNAS,Other,Unknown,0.21021162693556986,0.06645450548484003,0.0,0.12221142119867795,0.01691945698368778,0.0046262432683641126,0.4003023241936712,0.23733751958871435,0.0,0.22211421198677953,SHORT,25.149999618530273,2025-12-26 05:00:00,2025-12-28
25,WHFCL,"WhiteHorse Finance, Inc. 7.875% Notes due 2028",XNAS,Other,Unknown,0.2096779722554188,0.08117759562801581,0.0,0.10898975198593172,0.010169503497133567,0.009341121144337647,0.29953996036488395,0.2899199843857707,0.0,0.08989751985931721,NEUTRAL,25.270000457763672,2025-12-26 05:00:00,2025-12-28
26,GAINZ,Gladstone Investment Corporation 4.875% Notes due 2028,XNAS,Other,Unknown,0.20819641617069476,0.06014311565829869,0.0,0.12800345427068302,0.017467672515612855,0.0025821737261001974,0.3974234516724211,0.214796841636781,0.0,0.28003454270683015,LONG,23.899999618530273,2025-12-26 05:00:00,2025-12-28
27,SSSSL,SuRo Capital Corp. 6.00% Notes due 2026,XNAS,Other,Unknown,0.20669853199008598,0.03972778466954825,0.0,0.149178743149188,0.01353519533096291,0.004256808840386834,0.3952836171286942,0.1418849452483866,0.0,0.4917874314918799,SHORT,24.939800262451172,2025-12-26 05:00:00,2025-12-28
28,OXLCI,Oxford Lane Capital Corp. 8.75% Notes due 2030,XNAS,Other,Unknown,0.18377893647362087,0.05319917114426062,0.0,0.1130143566104578,0.015106314907809823,0.002459093811092602,0.2625413378194584,0.18999703980093077,0.0,0.13014356610457808,NEUTRAL,25.690000534057617,2025-12-26 05:00:00,2025-12-28
29,GAINI,Gladstone Investment Corporation 7.875% Notes due 2030,XNAS,Other,Unknown,0.18071170473106168,0.05243521430366526,0.0,0.10630497339559128,0.01518323324582592,0.006788283785979191,0.358159578187231,0.1872686225130902,0.0,0.06304973395591269,LONG,25.849000930786133,2025-12-26 05:00:00,2025-12-28
30,GECCI,Great Elm Capital Corp. 8.50% NOTES DUE 2029,XNAS,Other,Unknown,0.17186829392584707,0.03859792852096288,0.0,0.10767074789792005,0.012831796601304766,0.012767820905659371,0.3455261341797815,0.13784974471772457,0.0,0.07670747897920048,SHORT,25.170000076293945,2025-12-26 05:00:00,2025-12-28
