Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
17,LPCN,Lipocine Inc.,XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.5377151417983832,0.17856006090217347,0.0,0.19402966168502125,0.029125419211188455,0.136,0.9681644882834044,0.637714503222048,0.0,0.9402966168502125,SHORT,5.230000019073486,2025-12-26 05:00:00,2025-12-28
18,TERN,"Terns Pharmaceuticals, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.5364875625296609,0.28,0.0,0.11076448127565995,0.0196021936232074,0.12612088763079357,0.7664108036138012,1.0,0.0,0.10764481275659946,SHORT,41.52000045776367,2025-12-26 05:00:00,2025-12-28
19,OWLS,OBOOK Holdings Inc. Class A Common Shares,XNAS,Health Care,Technology,0.5320727019201557,0.27832369328204687,0.0,0.11774900863810872,0.0,0.136,0.7601038598859365,0.9940131902930245,0.0,0.1774900863810871,LONG,6.210000038146973,2025-12-26 05:00:00,2025-12-28
20,CLGN,CollPlant Biotechnologies Ltd Ordinary Shares,XNAS,Health Care,Healthcare,0.5305583904014178,0.17658585477961275,0.0,0.24758725476061086,0.0,0.10638528086119427,0.9579405577163111,0.6306637670700455,0.0,1.0,SHORT,1.5299999713897705,2025-12-26 05:00:00,2025-12-28
21,LYEL,"Lyell Immunopharma, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.5270761974725675,0.25194657721048813,0.0,0.1768014020943081,0.0,0.09832821816777124,0.9529659963893822,0.8998092043231719,0.0,0.768014020943081,LONG,35.09000015258789,2025-12-26 05:00:00,2025-12-28
22,SGHT,"Sight Sciences, Inc. Common Stock",XNAS,Health Care,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,0.5261210469828187,0.26932100547237237,0.0,0.14401553354844684,0.02457302804975317,0.0882114799122463,0.7516014956897409,0.9618607338299012,0.0,0.4401553354844684,SHORT,8.819999694824219,2025-12-26 05:00:00,2025-12-28
23,TCMD,"Tactile Systems Technology, Inc.",XNAS,Health Care,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,0.5220524451547905,0.28,0.0,0.12836674057702732,0.05,0.06368570457776311,0.7457892073639865,1.0,0.0,0.2836674057702732,SHORT,29.65999984741211,2025-12-26 05:00:00,2025-12-28
24,ADTX,"Aditxt, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.521432338826459,0.28,0.0,0.10543233882645903,0.0,0.136,0.7449033411806557,1.0,0.0,0.05432338826459021,LONG,1.1200000047683716,2025-12-26 05:00:00,2025-12-28
25,WTO,UTime Limited Class A Ordinary Shares,XNAS,Health Care,Technology,0.5198034147042889,0.28,0.0,0.10380341470428883,0.0,0.136,0.7425763067204126,1.0,0.0,0.03803414704288831,LONG,0.6349999904632568,2025-12-26 05:00:00,2025-12-28
26,OM,"Outset Medical, Inc. Common Stock",XNAS,Health Care,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,0.5181605935802802,0.190156976310492,0.0,0.19200361726978815,0.0,0.136,0.8402294194004002,0.679132058251757,0.0,0.9200361726978815,LONG,3.359999895095825,2025-12-26 05:00:00,2025-12-28
27,CSBR,"Champions Oncology, Inc.",XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.5173112569998436,0.19421678230543232,0.0,0.20414637503637245,0.021740594815622256,0.09720750484241658,0.9390160814283479,0.6936313653765439,0.0,1.0,LONG,6.980000019073486,2025-12-26 05:00:00,2025-12-28
28,MOGO,Mogo Inc. Common Shares,XNAS,Health Care,Technology,0.51487165347909,0.2343535206559032,0.0,0.18038722019253803,0.011905094783887876,0.08822581784676091,0.835530933541557,0.8369768594853685,0.0,0.8038722019253802,LONG,1.0399999618530273,2025-12-26 05:00:00,2025-12-28
29,BLIV,BeLive Holdings Ordinary Share,XNAS,Health Care,Technology,0.5134457533216892,0.28,0.0,0.15387312197897793,0.0,0.07957263134271124,0.8334939333166987,1.0,0.0,0.5387312197897793,LONG,3.75,2025-12-26 05:00:00,2025-12-28
30,DVAX,Dynavax Technologies Corporation,XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.5114288207873962,0.11627642233261974,0.0,0.20915239845477643,0.05,0.136,0.9306126011248517,0.41527293690221334,0.0,1.0,SHORT,15.380000114440918,2025-12-26 05:00:00,2025-12-28
31,MNOV,"Medicinova, Inc.",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.5034127664173453,0.14183366620308618,0.0,0.1937892872846107,0.031789812929648456,0.136,0.9191610948819218,0.5065488078681649,0.0,0.937892872846107,SHORT,1.2699999809265137,2025-12-26 05:00:00,2025-12-28
32,BMRA,BIOMERICA INC,XNAS,Health Care,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,0.5019373430762408,0.13543238688664175,0.09645038928537536,0.1376495462637386,0.01650424237003757,0.11590077827044747,0.8170533472517725,0.48368709602372045,0.38580155714150144,0.37649546263738604,SHORT,2.700000047683716,2025-12-26 05:00:00,2025-12-28
33,CDTX,"Cidara Therapeutics, Inc.",XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.5013711221774083,0.28,0.0,0.11158249167805716,0.05,0.059788630499351084,0.7162444602534404,1.0,0.0,0.11582491678057155,SHORT,220.8000030517578,2025-12-26 05:00:00,2025-12-28
34,PRLD,Prelude Therapeutics Incorporated,XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4984388505913221,0.2339378129796156,0.0,0.12850103761170648,0.0,0.136,0.8120555008447458,0.8354921892129128,0.0,0.2850103761170646,LONG,2.450000047683716,2025-12-26 05:00:00,2025-12-28
35,DXR,Daxor Corporation Common Stock,XNAS,Health Care,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,0.49728720877271637,0.12631054688889612,0.0,0.2191937166349635,0.04696579074814475,0.104817154500712,0.9104102982467377,0.45110909603177185,0.0,1.0,LONG,13.90999984741211,2025-12-26 05:00:00,2025-12-28
36,SKYE,"Skye Bioscience, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4957294191264519,0.20923189741706433,0.0,0.1729657761634599,0.0,0.11353174554592764,0.8081848844663598,0.7472567764895154,0.0,0.7296577616345991,LONG,0.800000011920929,2025-12-26 05:00:00,2025-12-28
37,ASRT,"Assertio Holdings, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.495490322932005,0.12832484298191657,0.0,0.25,0.003401251338671002,0.11376422861141745,0.9078433184742929,0.458303010649702,0.0,1.0,LONG,9.9399995803833,2025-12-26 05:00:00,2025-12-28
38,QNCX,"Quince Therapeutics, Inc. Common Stock",XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.4931156480772228,0.23650154458727424,0.0,0.12061410348994855,0.0,0.136,0.7044509258246039,0.8446483735259793,0.0,0.20614103489948557,LONG,3.559999942779541,2025-12-26 05:00:00,2025-12-28
39,TMCI,"Treace Medical Concepts, Inc. Common Stock",XNAS,Health Care,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,0.48878167916545556,0.21380619294285808,0.0,0.1389754862225975,0.0,0.136,0.6982595416649364,0.763593546224493,0.0,0.38975486222597505,LONG,2.4200000762939453,2025-12-26 05:00:00,2025-12-28
40,HOWL,"Werewolf Therapeutics, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4883385977482254,0.2085862690761323,0.0,0.14375232867209306,0.0,0.136,0.7976265682117505,0.7449509609861867,0.0,0.43752328672093066,LONG,0.6542999744415283,2025-12-26 05:00:00,2025-12-28
41,CUE,"Cue Biopharma, Inc.",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4865376485796849,0.1005376485796849,0.0,0.25,0.0,0.136,0.8950537836852641,0.3590630306417318,0.0,1.0,SHORT,0.3248000144958496,2025-12-26 05:00:00,2025-12-28
42,BIVI,"BioVie, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.486369115585404,0.1096476763398625,0.0,0.25,0.0,0.12672143924554152,0.8948130222648629,0.3915988440709375,0.0,1.0,LONG,1.2100000381469727,2025-12-26 05:00:00,2025-12-28
43,APYX,Apyx Medical Corporation Common Stock,XNAS,Health Care,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,0.4849670403854635,0.10336181472683469,0.1,0.13718971108539119,0.00856668027336845,0.13584883429986921,0.7928100576935192,0.36914933831012386,0.4,0.3718971108539117,LONG,3.440000057220459,2025-12-26 05:00:00,2025-12-28
44,XAIR,"Beyond Air, Inc. Common Stock",XNAS,Health Care,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,0.4845847027779246,0.23699715379149347,0.0,0.1659853234979901,0.0,0.08160222548844102,0.6922638611113208,0.8464184063981909,0.0,0.6598532349799011,LONG,0.7522000074386597,2025-12-26 05:00:00,2025-12-28
45,GMM,Global Mofy AI Limited Class A Ordinary Shares,XNAS,Health Care,Technology,0.4838753162314889,0.2325335865387095,0.0,0.18259072273235524,0.0,0.06875100696042415,0.7912504517592698,0.8304770947811053,0.0,0.8259072273235524,LONG,1.1050000190734863,2025-12-26 05:00:00,2025-12-28
46,EXAS,Exact Sciences Corp,XNAS,Health Care,SERVICES-MEDICAL LABORATORIES,0.48205489499873133,0.28,0.0,0.10752595147488311,0.045642274690987396,0.04888666883286082,0.6886498499981876,1.0,0.0,0.07525951474883115,SHORT,101.56999969482422,2025-12-26 05:00:00,2025-12-28
47,KRYS,"Krystal Biotech, Inc. Common Stock",XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.48144968254500625,0.2461796428737405,0.0,0.12669713778441352,0.05,0.05857290188685226,0.7877852607785802,0.8792130102633589,0.0,0.2669713778441351,LONG,252.1699981689453,2025-12-26 05:00:00,2025-12-28
48,SXTP,"60 Degrees Pharmaceuticals, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4791222342544159,0.16743236132034517,0.0,0.20962405930878553,0.0,0.10206581362528522,0.8844603346491655,0.5979727190012327,0.0,1.0,LONG,0.6959999799728394,2025-12-26 05:00:00,2025-12-28
49,ENTX,Entera Bio Ltd. Ordinary Shares,XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.47621825731024203,0.11768553487608997,0.0,0.23207474508219075,0.0,0.12645797735196132,0.8803117961574887,0.4203054817003213,0.0,1.0,LONG,1.7200000286102295,2025-12-26 05:00:00,2025-12-28
50,JDZG,JIADE LIMITED Class A Ordinary Shares,XNAS,Health Care,Technology,0.47130816308020057,0.11696044993603291,0.0,0.21834771314416765,0.0,0.136,0.8732973758288578,0.4177158926286889,0.0,1.0,LONG,0.8500000238418579,2025-12-26 05:00:00,2025-12-28
51,IRWD,"Ironwood Pharmaceuticals, Inc. - Class A",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.46980756540227814,0.23203905685928572,0.0,0.1150558707552099,0.0,0.12271263778778253,0.6711536648603973,0.8287109173545918,0.0,0.15055870755209902,LONG,3.200000047683716,2025-12-26 05:00:00,2025-12-28
52,APVO,Aptevo Therapeutics Inc,XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.46906338201823833,0.0830633820182383,0.0,0.25,0.0,0.136,0.8700905457403405,0.2966549357794225,0.0,1.0,LONG,0.6071000099182129,2025-12-26 05:00:00,2025-12-28
53,FTRE,Fortrea Holdings Inc. Common Stock,XNAS,Health Care,SERVICES-MEDICAL LABORATORIES,0.46861979923162084,0.22471305586597662,0.0,0.13039142047307853,0.025699488857375104,0.08781583403519054,0.7694568560451726,0.8025466280927736,0.0,0.3039142047307852,LONG,17.399999618530273,2025-12-26 05:00:00,2025-12-28
54,RVMD,"Revolution Medicines, Inc. Common Stock",XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.4685275095960613,0.26613308001831276,0.0,0.12315266127264679,0.05,0.029241768305101806,0.6693250137086589,0.9504752857796884,0.0,0.23152661272646785,SHORT,80.75,2025-12-26 05:00:00,2025-12-28
55,TVTX,"Travere Therapeutics, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4684976191371002,0.1770780611431303,0.0,0.15444853628425162,0.03916700484875273,0.09780401686096558,0.7692823130530002,0.632421646939751,0.0,0.5444853628425163,LONG,39.63999938964844,2025-12-26 05:00:00,2025-12-28
56,RDGT,"Ridgetech, Inc. Ordinary Shares",XNAS,Health Care,Healthcare,0.4677449816261916,0.16944844786161756,0.05770964102055529,0.10458689274401874,0.0,0.136,0.6682071166088451,0.6051730280772055,0.23083856408222117,0.04586892744018729,LONG,3.2200000286102295,2025-12-26 05:00:00,2025-12-28
57,APGE,"Apogee Therapeutics, Inc. Common Stock",XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.46623405304280124,0.25796483360580796,0.0,0.1317312410437128,0.04704952049805892,0.029488457895221518,0.6660486472040017,0.9213029771635999,0.0,0.317312410437128,SHORT,77.31999969482422,2025-12-26 05:00:00,2025-12-28
58,MENS,Jyong Biotech Ltd. Ordinary Shares,XNAS,Health Care,Healthcare,0.46586778793408523,0.19476510105601316,0.0,0.13510268687807206,0.0,0.136,0.7655254113344074,0.6955896466286183,0.0,0.35102686878072054,LONG,3.2200000286102295,2025-12-26 05:00:00,2025-12-28
59,XTKG,"X3 Holdings Co., Ltd. Ordinary Shares",XNAS,Health Care,Technology,0.46483707746138125,0.07883707746138127,0.0,0.25,0.0,0.136,0.8640529678019733,0.2815609909335045,0.0,1.0,LONG,0.1386999934911728,2025-12-26 05:00:00,2025-12-28
60,AIRS,"AirSculpt Technologies, Inc. Common Stock",XNAS,Health Care,SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE,0.46419525268567374,0.17679318571906175,0.0,0.15140206696661196,0.0,0.136,0.6631360752652481,0.6314042347109348,0.0,0.5140206696661197,LONG,2.0299999713897705,2025-12-26 05:00:00,2025-12-28
61,EPRX,Eupraxia Pharmaceuticals Inc. Common Stock,XNAS,Health Care,Healthcare,0.46369542371107586,0.17691559637906942,0.0,0.131198693523506,0.024424757171448225,0.1311563766370523,0.7624220338729655,0.6318414156395336,0.0,0.31198693523505994,SHORT,7.550000190734863,2025-12-26 05:00:00,2025-12-28
62,CBLL,"CeriBell, Inc. Common Stock",XNAS,Health Care,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,0.4632516681380805,0.21067362305394882,0.0,0.11822475033084441,0.049995418093256715,0.08435787666003057,0.6617880973401149,0.7524057966212457,0.0,0.1822475033084441,SHORT,21.299999237060547,2025-12-26 05:00:00,2025-12-28
63,ITRN,Ituran Location and Control Ltd.,XNAS,Health Care,Technology,0.4609441753976803,0.18389451711810573,0.0,0.18213875016349873,0.05,0.04491090811607584,0.7584916791395432,0.6567661325646632,0.0,0.8213875016349872,SHORT,43.380001068115234,2025-12-26 05:00:00,2025-12-28
64,INTS,"Intensity Therapeutics, Inc. Common stock",XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.4603764284132456,0.21140357323719286,0.0,0.11297285517605275,0.0,0.136,0.6576806120189223,0.755012761561403,0.0,0.12972855176052753,LONG,0.3926999866962433,2025-12-26 05:00:00,2025-12-28
65,CSTL,"Castle Biosciences, Inc. Common Stock",XNAS,Health Care,SERVICES-MEDICAL LABORATORIES,0.4602029219975559,0.2482898151892704,0.0,0.12236160497961338,0.05,0.0395515018286722,0.6574327457107941,0.8867493399616799,0.0,0.2236160497961337,SHORT,39.39500045776367,2025-12-26 05:00:00,2025-12-28
66,IKT,"Inhibikase Therapeutics, Inc. Common Stock",XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.4586482939614873,0.07099432773210146,0.0,0.25,0.008404320184174169,0.1292496460452117,0.8552118485164104,0.2535511704717909,0.0,1.0,LONG,2.0,2025-12-26 05:00:00,2025-12-28
67,PYXS,"Pyxis Oncology, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.45806207995987225,0.16193839745941763,0.0,0.1601236825004546,0.0,0.136,0.7543743999426745,0.57835141949792,0.0,0.6012368250045461,LONG,1.1100000143051147,2025-12-26 05:00:00,2025-12-28
68,ZCMD,Zhongchao Inc. Class A Ordinary Shares,XNAS,Health Care,Healthcare,0.4573970917944467,0.12585064681996566,0.0,0.25,0.0,0.08154644497448105,0.8534244168492096,0.4494665957855916,0.0,1.0,LONG,0.5090000033378601,2025-12-26 05:00:00,2025-12-28
69,SLS,"SELLAS Life Sciences Group, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4569275867232398,0.16907115031172196,0.0,0.14156610998946378,0.010290326422054004,0.136,0.7527536953189139,0.6038255368275783,0.0,0.4156610998946379,SHORT,2.869999885559082,2025-12-26 05:00:00,2025-12-28
70,INSM,"Insmed, Inc.",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.45618890770171866,0.16959030711734882,0.0,0.11413960319566152,0.04578959419676998,0.12666940319193837,0.7516984395738837,0.6056796682762458,0.0,0.14139603195661515,SHORT,177.8800048828125,2025-12-26 05:00:00,2025-12-28
71,QIPT,Quipt Home Medical Corp. Ordinary Shares,XNAS,Health Care,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",0.45601682505301283,0.1618346421490825,0.0,0.1140162598352909,0.05,0.13016592306863947,0.7514526072185896,0.5779808648181517,0.0,0.1401625983529089,SHORT,3.5299999713897705,2025-12-26 05:00:00,2025-12-28
72,CAPR,Capricor Therapeutics Inc,XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.45484520559670116,0.26482159679095485,0.0,0.11064560622986515,0.0,0.07937800257588115,0.6497788651381444,0.9457914171105529,0.0,0.10645606229865141,SHORT,29.690000534057617,2025-12-26 05:00:00,2025-12-28
73,ATPC,Agape ATP Corporation Common Stock,XNAS,Health Care,SERVICES-HEALTH SERVICES,0.4538425254000237,0.16593306020291526,0.0,0.1519094651971084,0.0,0.136,0.7483464648571766,0.5926180721532688,0.0,0.5190946519710842,SHORT,0.12080000340938568,2025-12-26 05:00:00,2025-12-28
74,GOVX,"GeoVax Labs, Inc. New",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.45253682936908457,0.1733548629073452,0.0,0.14318196646173936,0.0,0.136,0.7464811848129779,0.6191245103833757,0.0,0.4318196646173936,LONG,0.1809999942779541,2025-12-26 05:00:00,2025-12-28
75,ENTA,"Enanta Pharmaceuticals, Inc",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4517025012337648,0.1895309951580936,0.0,0.1349389990401323,0.030054880747746506,0.09717762628779247,0.7452892874768068,0.6768964112789057,0.0,0.34938999040132296,LONG,16.850000381469727,2025-12-26 05:00:00,2025-12-28
76,RNA,"Avidity Biosciences, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4516086555074129,0.28,0.0,0.11367211063125478,0.03336834850861848,0.024568196367539655,0.645155222153447,1.0,0.0,0.1367211063125477,SHORT,72.12999725341797,2025-12-26 05:00:00,2025-12-28
77,BIOA,"BioAge Labs, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4514721666924701,0.21593661689019772,0.0,0.11970953373100038,0.0362336420891966,0.07959237398207539,0.7449602381321,0.7712022031792775,0.0,0.19709533731000367,LONG,13.880000114440918,2025-12-26 05:00:00,2025-12-28
78,ARQT,"Arcutis Biotherapeutics, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.45116036248187935,0.19331464502931445,0.0,0.128412974520224,0.04719865896042359,0.08223408397191734,0.6445148035455419,0.6904094465332659,0.0,0.2841297452022399,LONG,28.969999313354492,2025-12-26 05:00:00,2025-12-28
79,MLEC,Moolec Science SA Ordinary Shares,XNAS,Health Care,Healthcare,0.44961413820828694,0.19921692596988444,0.0,0.11439721223840248,0.0,0.136,0.7423059117261241,0.7114890213210158,0.0,0.14397212238402476,LONG,0.2402999997138977,2025-12-26 05:00:00,2025-12-28
80,IRON,"Disc Medicine, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4494343385004073,0.16636207853713042,0.0,0.1164839608977906,0.030588299065486282,0.136,0.7420490550005818,0.5941502804897515,0.0,0.16483960897790598,SHORT,80.33000183105469,2025-12-26 05:00:00,2025-12-28
81,NRIX,"Nurix Therapeutics, Inc. Common stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.448335748486707,0.2209246545544524,0.0,0.12108154315233098,0.02546936067564065,0.08086019010428297,0.6404796406952956,0.7890166234087584,0.0,0.21081543152330975,SHORT,19.299999237060547,2025-12-26 05:00:00,2025-12-28
82,ICCC,Immucell Corp,XNAS,Health Care,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,0.4479967435798696,0.10165819751401593,0.0,0.25,0.018203592766542626,0.07813495329931106,0.8399953479712423,0.36306499112148544,0.0,1.0,LONG,6.119999885559082,2025-12-26 05:00:00,2025-12-28
83,XGN,Exagen Inc. Common Stock,XNAS,Health Care,SERVICES-MEDICAL LABORATORIES,0.4453743412308179,0.2129588902195538,0.0,0.13660729238921318,0.009912103974217996,0.08589605464783294,0.6362490589011685,0.760567465069835,0.0,0.3660729238921318,LONG,6.130000114440918,2025-12-26 05:00:00,2025-12-28
84,HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",XNAS,Health Care,PHARMACEUTICAL PREPARATIONS,0.4442805518162409,0.20999554544851753,0.0,0.12181838234671798,0.05,0.06246662402100539,0.6346865025946298,0.7499840908875626,0.0,0.21818382346717974,LONG,38.130001068115234,2025-12-26 05:00:00,2025-12-28
85,OTLK,"Outlook Therapeutics, Inc. Common Stock",XNAS,Health Care,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",0.4440803147833191,0.16487944565868262,0.0,0.14320086912463645,0.0,0.136,0.6344004496904558,0.5888551630667236,0.0,0.43200869124636443,LONG,1.8200000524520874,2025-12-26 05:00:00,2025-12-28
